order_id,customer_id,product_name,brand,country,order_date,unit_price
REC-624868,12311,Galbusera Frollino Vitagi Alcalinizzante,Galbusera,Italia,2024-05-21,15.81
REC-575916,14969,frita saveur paprika,Frita,Morocco,2025-06-28,7.72
REC-273523,7790,Chips Saveur Sauce Pommes Frites,Brets,France,2024-10-18,18.34
REC-635011,10128,Wortsits Giants Really cheesy,Walkers,United Kingdom,2026-02-03,1.38
REC-151480,7036,Pomme,"Marque Repère, NAT&vie",France,2025-09-26,22.54
REC-540709,10615,French Fries - Ready Salted,Walkers,United Kingdom,2025-09-19,18.47
REC-881893,6340,PROTEIN FLAPJACKS SALTED CARAMEL,TREK,Reino Unido,2024-06-25,9.95
REC-299690,11554,gullon zero wafer vanilla,Gullón,Spain,2024-09-13,13.44
REC-478544,11024,Carrot Cake Soft Oaty Bars,Unknown,en:gb,2026-01-09,7.22
REC-165693,10054,KIDDYLICIOUS Cheesy Straws - saveur Fromage - 48g (4x12g),Kiddylicious,"en:gb, France",2024-11-22,9.56
REC-679095,13872,Peruvian Dark Chocolate,Asda,United Kingdom,2025-05-24,12.54
REC-470114,13424,Mozart Kugeln,"J.D. Gross,Lidl,Schluckwerder","France,Germany,Netherlands,Spain",2025-11-03,18.91
REC-623255,10622,Chocolate con leche 0%,Trapa,"Marruecos,España",2024-10-26,15.75
REC-978198,6480,Ready Salted Crisps,Tesco,"France,United Kingdom",2025-02-06,7.39
REC-400651,12060,Doritos,Doritos,France,2024-02-07,7.92
REC-508622,12636,Chocolate Orange Oat Biscuits,Nairn's,"United Kingdom,en:united-kingdom",2025-03-29,15.79
REC-239402,8668,Galletas Divertidas,Unknown,España,2024-07-09,10.34
REC-631780,7582,Milka Chips Ahoy Chocolate,Unknown,en:morocco,2024-08-27,21.47
REC-598647,7321,L'Original fingers,"Cadbury, Fingers, Mondelez",France,2024-10-31,8.24
REC-795928,14428,Haferkraft Zero - Kakao 4er-Pack,Corny,Deutschland,2025-10-07,6.84
REC-995010,7877,Chipsfrisch Peperoni,Funny-frisch,Germany,2025-06-18,14.45
REC-560140,12615,"Snacks poppés lentilles pois cassés et quinoa, sachet 70g",U,France,2024-11-02,21.97
REC-861436,9046,Drumstick Squashies,Swizzels,en:United Kingdom,2024-07-23,4.7
REC-529810,7037,Pringles hot cheese,Pringles,"France,Allemagne,Maroc,Royaume-Uni,États-Unis",2025-05-10,22.14
REC-567924,10587,Original,Cheez-It,United States,2024-03-06,22.19
REC-378832,13699,Pringles Original,Pringles,"Bolivia,France,Germany,Hong Kong,United States",2025-09-27,3.67
REC-183489,9121,tartines craquantes riz et quinoa,Bisson,"Belgium,France,Guadeloupe,New Caledonia",2024-07-21,20.91
REC-370007,12505,Tiramisu,"Deluxe,Lidl,Solo Italia","Bulgaria,Croatia,Czech Republic,France,Germany,Slovakia,Slovenia,Spain,United Kingdom",2025-05-12,6.99
REC-437363,6575,La cerise,"Lidl, Qualité Supérieure","France,Germany,United Kingdom",2024-06-19,13.44
REC-160738,10868,Envitas Fraise & Yaourt,Sondey Envitas,"France,Germany,Switzerland",2025-03-16,2.81
REC-495254,6484,Cachou,Lajaunie,France,2024-12-22,1.05
REC-489036,10106,Pépito pépites,"LU, Mondelez",France,2025-11-17,18.62
REC-925128,5609,Bledina mon premier boudoir,Unknown,France,2025-11-15,19.07
REC-559723,13477,Macedoine de legumes 320g,Unknown,"France, Belgique, Luxembourg",2025-08-18,6.74
REC-736521,12518,Biscuit quinoa cacao,Gerblé,"France,en:france",2025-04-15,24.14
REC-488195,11903,Galette Riz Chocolat Noir,Gerblé,France,2024-09-27,14.08
REC-136944,11205,Pâtes de fruits,Gerblé,France,2025-02-19,15.91
REC-658131,6086,"Bonne Maman - Mini Marble Cake Chocolat, 300g (10.6oz)",Bonne maman,Francia,2024-12-14,10.03
REC-195641,11606,15 Fourrés ronds chocolat 300G CROK - P'tits Prods,Chabrior,France,2025-05-12,3.22
REC-477705,7824,Pains au lait x10 - 350g,U,France,2024-11-10,13.06
REC-877616,8981,QUATRE-QUARTS,Ker Cadélac,France,2025-04-12,22.3
REC-262652,7060,"Ker Cadélac - Madeleines Maxi Chocolate chips, 600g (21.2oz)",Unknown,Francia,2024-11-18,6.7
REC-256300,13336,Pétales,Carrefour,"Belgique,France,Italie,Espagne",2026-01-29,3.82
REC-913748,13782,Authentique noir bio 100%,Moulin des Moines,France,2024-07-10,14.99
REC-440765,10116,Feigen Crackers,Le pain des fleurs,"Belgium,France,Netherlands,Switzerland",2024-10-02,18.22
REC-722425,14944,Classic,"Carrefour,Carrefour Sensation","France,Italy,Spain,Switzerland,ISRAEL",2024-07-21,20.95
REC-637715,8327,Le Petit Beurre,"Marque Repère,P'tit Déli","France,Suisse",2024-07-07,23.61
REC-183626,14133,Brioche tranchée nature,"Marque Repère, Epi d'Or",France,2025-04-28,6.19
REC-407949,14581,Brioche tranchée,"Marque Repère, Épi d'Or",France,2024-05-23,21.63
REC-466071,12730,Gom's,"Gom's, La pie qui chante",France,2024-05-20,2.78
REC-301004,13796,chocolat lait forte teneur cacao,Madagascar,France,2024-03-13,11.91
REC-613650,7142,Finest Selection Mandel Knusper Vielfalt,"merci,Storck","Österreich,Belgien,Bulgarien,Deutschland,Marokko,Rumänien,Schweden,Schweiz",2024-03-27,24.49
REC-676237,9441,Green Plantain Chips Salted,Unknown,"United Kingdom,Czech Republic",2024-10-04,13.42
REC-312129,9887,Barres Extra Kellogg's Choco Amandes - 4x32g,Kellogg's,"Belgium,France",2025-05-10,14.12
REC-817683,9838,Chocolat noir,Macao,Morocco,2025-08-09,11.05
REC-872039,6811,Bonbons Suisses aux plantes Menthol Sans sucres,Ricola,France,2025-04-06,1.62
REC-683264,13105,Milka - MMMAX - Noisettes Entières,"Milka, Mondelez","Bélgica,Francia,España,Tailandia",2024-05-05,6.2
REC-302299,11929,Ferrero rocher fines gaufrettes enrobees de chocolat au lait et noisettes avec noisette entiere pyramide de 28 pieces,Ferrero,"Francia,Alemania,Marruecos",2024-08-02,8.05
REC-372150,11789,Bonbons Tic Tac 100 pastilles menthe extra fraiche - 49g,"Ferrero, TIC TAC",France,2025-06-29,5.62
REC-975801,8497,Original,"Mondelez International,Oreo,Mondelez","Austria,Bélgica,Francia,Alemania,Países Bajos,Portugal,España",2025-04-28,2.94
REC-928383,6613,PANDORINO Cacao,Dulcesol,"France, en:morocco",2024-07-19,5.6
REC-925825,13659,Sandwich Sabor Yogurt con avena y frutos rojos,Gullón,España,2024-03-12,15.38
REC-538487,8265,kitkat,Unknown,"France, en:morocco",2024-07-23,20.73
REC-672633,5847,Hint Of Salt,"Nabisco-Triscuit, Triscuit","France,United States, World",2024-08-22,14.98
REC-756239,13079,Leader chips,Unknown,Morocco,2025-10-01,8.33
REC-201468,14892,Whole Grain Super Seeded Cracker,Nairn's,"France, en:united-kingdom",2026-01-05,18.26
REC-405699,11208,Chicles,Mentos,"France,Morocco",2025-06-25,3.65
REC-188836,10229,Wafers chocolate 0% azúcares,Florbú,"Chile, Spain, en:morocco",2024-07-04,20.54
REC-618463,13837,Tostada Petit,Gullón,"Switzerland, en:morocco",2025-08-13,13.51
REC-574499,14190,PRAWN CRACKERS,ASIA GREEN GARDEN,"Germany,United Kingdom",2025-09-18,23.04
REC-446034,14284,Prosport - barre cacahuètes 🥜et caramel salé,Eat Natural,en:fr,2024-05-12,7.18
REC-511807,12459,Les P'tits CURIEUX barres cookies choco noisettes,Bjorg,France,2024-06-13,23.71
REC-455222,10484,Encas équilibré,Gerlinéa,France,2026-02-02,23.22
REC-533248,12515,La madeleine cœur framboise,Bonne Maman,France,2025-12-05,13.01
REC-796087,7177,Lightly Salted Tortilla Chips,Everyday Essentials,United Kingdom,2025-10-19,5.09
REC-873749,13441,Galette moelleuse chocolat au lait,St Michel,France,2025-02-24,8.21
REC-981704,8021,Barre moelleuse Cranberries & Noisettes,Belvita,"France, en:belgium",2024-05-03,11.73
REC-191071,5479,Abbracci,"Barilla, Mulino Bianco","en:france, en:germany, en:italy, en:Italy",2024-05-10,2.71
REC-327209,6442,Noir 70% noisettes et amandes caramélisées,côte d'or,France,2025-02-15,23.51
REC-815047,6745,Savane Max Barr',Brossard,en:fr,2025-07-29,24.07
REC-238702,11191,McCoy's Ridge Cut - Salt & Malt Vinegar Flavour Potato Crisps,McCoy's,United Kingdom,2024-02-27,19.25
REC-155513,7499,Alpenmilch,Ritter Sport,Germany,2025-10-12,6.33
REC-411415,8156,Biscuit pavot goût passion,Bjorg,France,2025-01-12,3.83
REC-361998,11067,Parle-G gold 75g,Parle,en:India,2025-10-25,18.02
REC-438617,6967,Barritas de chocolate blanco,Hacendado,"Spain, en:portugal",2026-01-10,8.31
REC-996928,7996,Chocolate Negro 55%,Hacendado,"Marruecos,España",2025-09-11,7.32
REC-721694,14794,Snickers,Mars,United Kingdom,2025-09-24,17.99
REC-743959,7002,Gaufres au miel,Carrefour,"France, Italie, Espagne",2024-07-29,16.0
REC-972201,8408,Co-op Shortbread Fingers 380g,Coop,en:United Kingdom,2024-09-23,21.28
REC-496506,10963,Roasted And Salted Peanuts,Alesto,en:United Kingdom,2024-07-08,6.9
REC-475535,6431,Pop corn sucre de canne,Vico,France,2025-09-07,12.91
REC-493372,8826,Multigrain Crackers,Tesco,en:united-kingdom,2025-05-27,10.16
REC-961684,5886,Orange Dark Chocolate,Tesco Finest,United Kingdom,2024-12-15,2.01
REC-686191,6806,Mint Dark Chocolate,Tesco Finest,United Kingdom,2024-03-01,17.2
REC-460306,12728,Fruit & Fibre Bars Apple & Cinnamon,Unknown,en:United Kingdom,2024-12-01,20.44
REC-822607,9112,Dark Chocolate Corn Thins 4 x (130g),Unknown,"France, Spain, United Kingdom",2024-12-09,19.17
REC-302228,6517,All Butter Flapjacks,Marks & Spencer,"France, Royaume-Uni",2024-12-07,2.11
REC-937044,12099,Chocolate Chip,Clif Bar,"Australia,United States",2024-10-21,23.71
REC-254903,7069,Tablette de chocolat noir,Fin Carré,France,2025-10-15,2.27
REC-808321,12433,Popcorn süss,Snack Day,"France,Germany,en:en,en:germany",2024-11-23,20.71
REC-247138,10718,Coeurs pain d'épices chocolat noir,"Favorina,Aachener Zucker und Backwaren Paul Schaeffer,Lidl","Czech Republic,France,Germany,Italy,Luxembourg,Poland,Serbia",2024-04-27,9.52
REC-250995,10686,Caramel et biscuit,"Krüger,Ludwig Schokolade,Mister Choc","Denmark,Finland,France,Germany,Greece,Italy,Poland,Sweden",2025-05-08,22.02
REC-231322,6575,Avena digestive,Aurada,Spain,2024-09-07,14.93
REC-987210,14765,Dragibus,Haribo,"Belgique,France,Suisse",2025-10-29,1.59
REC-879118,11703,Surfizz Goûts Fruits,Lutti,France,2024-07-19,4.82
REC-414781,9649,Chips saveur barbecue,Unknown,France,2025-07-20,7.39
REC-541536,12438,"Gerble - Gluten and Lactose Free Madeleines, 200g (7.1oz)",Gerblé,France,2024-12-28,24.34
REC-113940,5068,Brownie à la Française Chocolat 🍫,St Michel,Francia,2024-07-17,13.42
REC-669510,9854,"Bonne Maman - Coconut Croquants, 150g (5.3oz)",Bonne maman,"Francia,Alemania",2025-09-22,23.57
REC-719430,7265,Lunettes myrtille,Bjorg,France,2025-05-06,21.34
REC-121626,12916,Fourrés duo cacao,Bjorg,France,2025-01-18,8.63
REC-643869,8398,Sablé amande saveur citron 200g BIO,Chabrior,France,2025-04-17,17.04
REC-749970,5317,Tablette dégustation chocolat noir 90% - 100g,"Ivoria, Les Créations Ivoria, Les creations",France,2025-08-01,23.2
REC-667097,6763,Formule Zen,Unknown,"France,La Réunion",2024-03-10,14.18
REC-914857,8338,Daco Bello Formule detente,Daco Bello,France,2025-08-25,11.27
REC-790494,13116,Les Sablés,Unknown,"Canada,France,Italie,Suisse",2024-11-23,13.89
REC-485273,6330,TUILES goût paprika,"CMI (Carrefour Marchandises Internationales), Carrefour, Groupe Carrefour","France, Italie, Espagne",2025-05-23,18.93
REC-156999,12187,Petit beurre 🧈Original,Unknown,"Belgium, France, Italy, Poland, Romania, Spain, en:morocco",2025-07-17,12.13
REC-168209,14384,Chocolat noir,Carrefour,"France,Maroc, Italie, Espagne",2025-09-13,20.96
REC-989599,11611,carottes râpées,"Marque Repère, Menu Fraîcheur",France,2024-07-28,17.81
REC-157816,6343,Déli Matin Pépites de chocolat,"Marque Repère, P'tit Déli",France,2024-06-22,21.0
REC-547082,5111,Biscuits tablette chocolat au lait,"Bio Village, Marque Repère",France,2025-08-04,17.26
REC-120009,12157,Tortillas nature,"Jardin Bio, Jardin biologique",France,2024-02-06,15.92
REC-511376,7896,Werther's Original,Storck,"Denmark, Finland, France, Norway, Poland, Spain, Sweden, en:united-kingdom",2026-01-13,9.54
REC-721665,8220,Furrows Sea Salt & Vinegar,Tyrrell’s,"Frankreich,Vereinigtes Königreich,Deutschland",2025-04-09,20.26
REC-632783,10363,Sea salt,popchips,"France, United Kingdom",2024-09-02,20.63
REC-562355,8788,7Days Bake Rolls Pizza 80g,7 Days,"Румъния,България",2024-04-10,17.52
REC-430013,9722,LOTUS BISCOFF Speculoos Original - 375g (3x125g),"Biscoff,Lotus","Francia,España,Suiza",2026-01-03,5.62
REC-447694,12129,Kitkat,Unknown,"France,Royaume-Uni",2025-04-21,15.78
REC-807074,12989,Netsle Chocolat noir 100% cacao,Nestlé,"Marruecos,España",2025-03-21,23.56
REC-704083,13572,Pépito chocolat au lait,"Lu, Mondelez, Pépito","France,Suisse",2024-05-19,11.03
REC-798949,8256,Noir Pistaches Caramélisées,Côte d'Or,"Belgique,France,Pays-Bas",2025-02-01,24.1
REC-553265,7504,Colazione più con 5 cereali,Kinder,"France,Italy,Switzerland",2025-12-27,10.14
REC-185851,5067,Lay's Potato Chips,Lay's,"India,United States,Canada",2024-03-22,21.81
REC-752993,11735,hula hoops bbq,KP Snacks,"Ireland, en:united-kingdom",2025-02-14,3.74
REC-986891,5790,Pain d'épices au miel,Carrefour,"France, en:morocco",2025-01-13,20.89
REC-486665,7988,grenode salted peanut Protein Bar,Grenade,"Belgien, Frankreich, Vereinigtes Königreich, Germany",2025-10-04,4.28
REC-970738,5431,Oaties,Tower Gate,"France,United Kingdom",2025-03-03,8.68
REC-615411,14006,Sweet & Salty Popcorn,Butterkist,United Kingdom,2025-07-21,1.64
REC-507905,6466,Rough Oatcakes,Unknown,"France,United Kingdom",2024-08-08,10.29
REC-215755,6706,Speculoos,Sondey,Nederland,2024-06-08,24.68
REC-913871,5740,Dry Roasted Lightly Salted Peanuts,PLANTERS,"Spain,United States",2024-12-15,19.15
REC-600785,12959,Rich Tea,Belmont Biscuits,"Ireland,United Kingdom",2024-07-02,16.14
REC-188902,5940,Organic Sea Salt Multigrain Tortilla Chips,Unknown,"en:United States,en:United States, World",2024-08-22,19.48
REC-290106,14654,Knoppers,Storck,en:fr,2024-09-23,19.79
REC-713073,12678,Tartines Craquantes Sarrasin,"Jardin bio, Léa Nature Jardin Bio",France,2024-11-19,4.97
REC-921661,7645,Mamia Strawberry and Apple Oaty Bars,Aldi,en:gb,2024-03-17,3.87
REC-952041,6128,Galaxy Minstrels Pouch Bag,Mars,United Kingdom,2024-12-19,22.71
REC-880944,11162,Mint,Aldi,"Ireland, en:united-kingdom",2025-05-08,15.46
REC-205848,12416,8 Meringue Nests,Tesco Finest,en:United Kingdom,2024-12-31,18.45
REC-246073,7229,Donuts,Sondey,"France,Royaume-Uni",2024-06-22,4.11
REC-641406,8425,Napolitain l'original,LU,en:fr,2024-10-23,14.24
REC-998524,11543,Olive & rosemary ovali italian cracker crisps,Crosta & Mollica,en:gb,2025-08-10,4.21
REC-908164,8023,Salted peanuts,"Sainsburys, Stamford Street Co",en:gb,2026-01-15,12.38
REC-527294,14181,Pringles paprika 175 gr,Pringles,Italy,2025-02-10,18.77
REC-448274,11211,Eucalyptus,Ricola,France,2025-02-11,19.83
REC-618421,10071,Brets saveur Pili Pili,Unknown,France,2025-09-09,7.21
REC-282857,13320,Krackwheat,Jacob's,en:United Kingdom,2024-02-06,23.24
REC-874480,11166,"VEGETABLES* Carottes, betteraves, patates douces, panais",Carrefour,"France,Espagne",2024-05-29,14.23
REC-931323,5019,Bbq PopChips,popchips,United Kingdom,2024-04-27,13.8
REC-794137,13235,Parle-G,"Parle, Britannia","United States,India",2024-06-23,18.64
REC-468585,6950,Chips nature,"Lay's, Lays",France,2025-05-20,21.58
REC-710619,7309,Cookies Classique Noisette,Delacre,"Belgium, France, en:italy",2025-09-08,4.83
REC-245365,9662,Taste the Difference Brioche Burger Bun,Sainsbury's,en:gb,2025-09-08,2.08
REC-904550,7153,Tartines craquantes noisette imp,Le Pain des Fleurs,France,2025-10-29,14.94
REC-165913,8331,NAKD PROTEIN - Caramel - | Barres protéinées | 7g de protéines végétales | 100% d'ingrédients naturels | Sans sucres ajoutés | 3 x 45g | 135g,Nakd,"United Kingdom,Netherlands, France",2025-09-03,13.31
REC-461493,5977,Grün-Ohr Hase vegan,Katjes,"Germany, en:austria",2026-01-11,13.28
REC-684418,11834,Digestive,Tesco,"Germany,United Kingdom",2024-05-26,17.54
REC-770021,6050,M&M’s Crispy,M&M'S,"France,Netherlands",2025-12-30,17.68
REC-733355,12789,Crushed Sea Salt & Black Peppercorn Crisps,"Walkers, Sensations",en:United Kingdom,2024-04-27,10.6
REC-833932,9364,Barre Cacahuètes Caramel Chocolat,Unknown,fr,2024-02-17,15.64
REC-689052,7623,Hot Kickin' Sour Cream Flavour,Pringles,"Germany, United Kingdom, en:morocco",2025-01-27,7.7
REC-737554,6712,Salted Lentil Chips,Unknown,en:United Kingdom,2024-12-31,17.82
REC-132519,9486,Eat Natural Dark Chocolate With Cranberries And Macadam,Eat Natural,United Kingdom,2026-01-03,13.95
REC-880562,7080,Percy pig,Marks & Spencer,"Germany,United Kingdom",2024-07-01,14.83
REC-382215,10434,Raisins,Unknown,United States,2025-12-10,18.61
REC-235620,12129,No Added Sugar Smooth Dark Chocolate,Sainsbury's,"France, United Kingdom",2025-08-04,15.16
REC-753199,12825,Botersprits,Sondey,"Frankreich, Germany",2025-07-29,24.35
REC-477150,12037,Stollen with Marzipan,"Favorina, Lidl","Belgium,France,Spain",2025-11-14,6.76
REC-121367,6191,Snack Gurken,"Max & Lena, MyCubies","Frankreich,Deutschland,Schweiz",2024-11-10,11.15
REC-300247,5701,Saveur Sour Cream & Onion,Unknown,"France,Espagne",2024-06-15,7.56
REC-224179,5852,Mini Gâches,Unknown,France,2025-11-10,18.01
REC-407150,10888,BIO tortitas chips maiz,Unknown,"Francia,España",2025-01-11,12.52
REC-522316,13035,Bio crackers,"Grafschafter,Lidl,Maitre Jean Pierre,Tastino","República Checa,Francia,España",2025-12-07,24.71
REC-523674,13062,madeleines coquilles,Tante Odile,France,2024-10-13,23.2
REC-762440,12750,Granola Gros éclats de Chocolat,"Granola, Kraft Foods, LU, Mondelez, Unilever","France,Martinique",2025-02-16,20.5
REC-327006,5636,"Petit Déj, Céréales et chocolat",Gerblé,France,2025-11-09,16.3
REC-175902,5418,Sablés Framboise Rooibos,Gerblé,France,2024-10-27,1.68
REC-882686,5061,Sablissime chocolat au lait,Bjorg,France,2024-07-23,14.63
REC-597706,9077,Speculoos,Unknown,"France, Guadeloupe, Italy, Spain, en:morocco",2024-12-02,18.18
REC-685903,8681,Petits boudoirs - Biscuit aux nourrissons,"Babybio, Vitagermine",France,2024-12-14,8.95
REC-769923,11560,Barres céréales Goût Chocolat au lait - Banane,"Carrefour, Produits Blancs","France,Maroc, Italie, Espagne",2024-02-11,6.31
REC-902446,11282,Chocolate 52% especial postres,Unknown,"France,Italie,Espagne",2024-07-22,24.93
REC-879088,11280,La galette bretonne pur beurre,"Marque Repère, P'tit Déli",France,2025-05-31,20.2
REC-334114,14276,Cacahuètes - Grillées & Salées,"Marque Repère, Tokapi",France,2025-01-28,17.34
REC-379510,8366,Madeleines aux oeufs frais,"Marque Repère,P'tit Déli",France,2024-08-31,20.57
REC-882102,12717,Barres céréales Fraise,"Bio Village, Marque Repère",France,2026-01-02,17.01
REC-445782,14560,Pain épice au miel,"Bio Village,Marque Repère","France,La Réunion",2024-07-09,14.93
REC-456394,14303,Бисквити Кафе,Sweet plus,"Bulgaria, Morocco, en:france",2025-09-08,20.92
REC-181359,13011,Lindt Lindor Melkesjokolade Stick,Lindt & Sprüngli,"Australien,Österreich,Frankreich,Marokko,Neuseeland,Schweiz,Vereinigtes Königreich",2024-03-05,19.41
REC-241264,5405,Chipsfrisch gesalzen,funny frisch,"Francia,Alemania,España",2024-04-01,7.49
REC-642279,11345,Butterkeks 30% weniger Zucker,Leibniz,"Austria,Germany",2025-01-03,15.78
REC-100353,10141,Choco Leibniz,"Leibniz,Bahlsen","Bélgica,Alemania,Italia,España,Reino Unido",2025-10-10,5.59
REC-115315,11500,BEEF JERKY ORIGINAL,JACK LINK'S,"Belgium,France,Switzerland,United Kingdom",2025-07-14,16.42
REC-928209,12001,Balisto yoberry,Balisto,"Österreich,Belgien,Frankreich,Deutschland",2024-09-14,14.31
REC-997199,12845,Peanut Pouch,Unknown,"France,en:gb,",2024-12-10,6.92
REC-736145,9785,Pastilles menthol-eucalyptus,Fisherman's Friend,France,2025-01-02,12.43
REC-909271,8611,Kettle Chips L / Salt 40g,Kettle,"France, Spain, en:united-kingdom",2025-09-17,23.72
REC-737379,13846,Eat Real Hummus Chips Tomato & Basil Flavour 45g,Eat Real,"Czech Republic, France, United Kingdom, en:morocco",2025-10-14,22.36
REC-989411,14672,Limited Edition Black Truffle & Sea Salt,Tyrrell's,"France,United Kingdom",2025-07-03,16.11
REC-384250,8700,Berry Delight,nákd,"Czech Republic,France,Netherlands,UK",2025-03-24,11.38
REC-521919,10674,Sesame Snaps,Sesame Snaps,"France,United Kingdom,en:united-kingdom",2024-11-20,8.73
REC-957100,12896,M&M's Peanut,M&M's,"Belgium, Poland, Romania, en:hungary",2025-01-12,22.96
REC-638980,8777,Barni ciocolata,Moldiez,"France, Romania, en:bulgaria",2024-12-08,23.11
REC-968085,14371,Classic Collection Chocolate Bars,Green & Blacks,"France, United States, en:united-kingdom",2024-03-06,16.75
REC-668865,10360,Petit moelleux,LU,"France,en:Belgique",2024-06-01,16.92
REC-744549,5976,Cote d'or noir truffé,cote d\'or,"Belgique,France",2024-12-29,15.2
REC-425220,7567,Raffaello gaufrettes enrobées de noix de coco fourrées cube x30- 300g,"Confetteria raffaello, Ferrero","Frankreich,Schweiz",2024-12-28,21.52
REC-332734,8122,Mulino bianco abbracci biscuits au cacao et a la creme 350g,Mulino Bianco,"Belgium, France, Germany, Italy, en:united-kingdom",2025-10-25,20.88
REC-361159,9772,Galleta María Ligera Sin Sal y Sin Azúcares Añadidos,Gullón,"Francia,España",2025-06-18,16.6
REC-412049,8134,Galletas mini caritas con crema de cacao,Unknown,España,2026-01-30,17.06
REC-709917,5716,Protein Bar,Nutrend,"France, en:italy",2025-03-21,6.61
REC-860374,6360,Chocolate Chip Soft & Chewy Granola Bar,Kirkland Signature,"United States, en:united-kingdom",2025-08-23,17.18
REC-999038,6740,Choco noisette,Noiseraie,France,2025-11-03,10.28
REC-555450,10633,Strawberry lunchbox loaves,Soreen,"United Kingdom,United States",2025-10-13,11.93
REC-480642,14880,Protein Arachidi & Cioccolato,"General Mills,Nature Valley",Espagne,2025-11-21,11.53
REC-486275,10855,Galleta Choco Negro,Hacendado,"Portugal,España",2024-03-08,3.79
REC-281382,13051,Sesame Snaps® 4 x,Sesame Snaps,"United Kingdom,en:united-kingdom",2025-02-11,15.44
REC-282934,5125,popcorn,Snack day,"България,Румъния",2025-08-24,6.86
REC-845560,7454,hanuta Riegel,"Ferrero, Hanuta","Bulgaria, Germany, en:morocco",2025-02-19,9.14
REC-670645,5190,Jengibre,Hacendado,España,2024-04-30,4.68
REC-388577,13112,Grain Free Tortilla Chips,Siete,"France, World, en:united-states",2024-04-23,15.58
REC-543669,6893,Hula Hoops Original,"Hula Hoops, KP Snacks",en:gb,2024-11-09,24.45
REC-666258,5509,"Galactic Brownies With Chocolate Candies, Chocolate Candies",Mr. Brownie,"Frankreich, Spanien, Welt, Germany",2026-01-27,22.36
REC-492857,7396,Ridge Cut Flame Grilled Steak,McCoy's,en:gb,2024-08-21,18.17
REC-592930,8252,Lightly Salted Hand Cooked Crinkle Cut Crisis,aldi,en:gb,2025-01-10,16.41
REC-800842,9071,Sea Salted Crisps,Asda,en:gb,2025-06-30,1.33
REC-321199,5039,Baked squeezed pretzels with tomatoes and herbs,Elephant,"France, Germany, Hungary, en:morocco",2025-06-01,21.8
REC-126461,14406,Multigrain Bites,Snaktastic,en:gb,2024-10-24,19.42
REC-412141,13151,Wasa delicate crisp rosemary 190g we,Wasa,"Belgique,France",2024-11-16,11.49
REC-143872,10856,Gifflar Vanilla,Pågen AB,"France, Sweden, United Kingdom, en:germany",2025-10-07,23.08
REC-678709,11965,Taste the Difference Sea Salt & Suffolk Cider Vinegar Potato Crisps,Sainsbury's,en:United Kingdom,2025-10-28,6.09
REC-145995,12011,Cream crackers,M&S,en:fr,2025-05-18,19.11
REC-991264,10838,Dark 85% cacao,Nestlé,"Spain, en:morocco",2025-11-27,3.12
REC-436554,9919,Barres de céréales Fruits Rouges,Grainéa,France,2024-10-05,3.61
REC-996544,13375,Goûters BN au chocolat,BN,France,2024-05-06,14.07
REC-783197,13818,Protein Flapjacks: Smooth Lemon,Trek,"United Kingdom,Ireland",2025-10-10,11.7
REC-587460,7348,Peanut Snaps,PEANUT SNAPS,en:fr,2025-04-21,20.29
REC-111609,5943,Nachos,"Snack Day,Lidl",España,2024-11-04,12.45
REC-448171,8938,Delight Bar Cocoa Orange,Alesto,"Austria,Bulgaria,Hungary,Romania",2024-05-27,15.52
REC-905940,13142,Ricola douceur de miel,Unknown,"Brazil  en:france, en:france",2025-07-14,24.46
REC-470578,8436,Parmesan & Garlic Twists,Tesco,en:gb,2024-08-05,6.08
REC-458197,7226,Doritos flamin hot,Doritos,en:ma,2024-08-18,9.4
REC-784321,13023,NAKD Cacahuète Chocolish - 120g (4x1p),Nakd,"en:be, France",2024-05-07,21.95
REC-365158,11522,Maple Pecan Almond,Kind,en:gb,2025-12-20,9.62
REC-214249,10522,Pico-Balla,Haribo,Deutschland,2025-01-21,24.44
REC-989140,5646,Baked - 6 Pack,Walkers,United Kingdom,2024-05-20,17.79
REC-535776,7931,Milka,Milka,en:ma,2024-09-03,1.31
REC-805703,7375,Chipsfrisch Oriental,Funny-Frisch,Germany,2025-06-25,22.49
REC-908216,8695,Tobigo crousty,Unknown,en:ma,2024-05-08,23.92
REC-634019,7241,Organic Garden Crisp Veggie cracker,"innofoods organic/biologique, Inno Foods","Canada, World, en:united-kingdom",2025-06-16,24.51
REC-217723,10807,Chocolate negro 55% cacao con almendras,Hacendado,"Marruecos,España",2024-11-04,12.06
REC-277449,6397,Nestlé Kitkat Cereal,nestle,Morocco,2025-10-21,3.71
REC-419791,11740,celebrations,Celebrations,"United Kingdom, en:france",2024-04-17,9.64
REC-171743,11624,Mini Cheese Crackers,Organix,en:United Kingdom,2024-07-25,18.12
REC-570067,11721,Brunch Choc Chip,Cadbury,"Switzerland,United Kingdom",2025-04-01,4.28
REC-843900,7961,Tartines crac form,Gerblé,France,2026-01-22,8.77
REC-395126,13073,Shortbread Fingers,Walker's,"Germany,Italy,Switzerland,United States,New Zealand",2024-05-31,22.74
REC-662685,12107,Lightly Salted Crispy Baked Veggie Snacks,Harvest Snaps,"United States, World",2024-03-31,20.85
REC-284912,9354,Muesli Bar Cranberry,Crownfield,"en:france,en:germany,en:switzerland,en:Belgium",2025-08-12,13.82
REC-621713,9414,Fior di Integrale,Realforno,italia,2025-06-06,23.6
REC-746426,5127,Petit beurre,Tastino,France,2025-10-17,19.39
